Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09872593730688095,0.09915515669143314,0.09872593730688095,0.09872593730688095,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.09400454041387873,0.09400454041387873,0.09357532113790512,0.09357532113790512,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.08713631386494138,0.08713631386494138,0.08670710027217865,0.08670710027217865,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.08885318785905838,0.08928240722226835,0.08885318785905838,0.08885318785905838,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.09142927825450897,0.09185849196988498,0.09142927825450897,0.09142927825450897,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.09700904786586761,0.09743826714704135,0.09700904786586761,0.09700904786586761,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.10173042863607407,0.10216041583891095,0.10173042863607407,0.10173042863607407,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.1060233861207962,0.10645260549388097,0.1060233861207962,0.1060233861207962,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.1116032525897026,0.11203247215125754,0.1116032525897026,0.1116032525897026,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.12190520763397217,0.12233442714757775,0.12190520763397217,0.12190520763397217,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.12362202256917953,0.12405124190342992,0.12362202256917953,0.12362202256917953,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.1210466868475724,0.1210466868475724,0.12061747908592223,0.12061747908592224,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.11761296411893993,0.11761296411893993,0.11718374490737916,0.11718374490737915,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.11847140640020369,0.11932984493433463,0.11847140640020369,0.1184714064002037,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.11632535093271716,0.11632535093271716,0.11589614301919937,0.11589614301919937,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,0.1111739862720421,0.1111739862720421,0.11074476689100266,0.11074476689100266,45158400,0.0,0.0
1981-01-07 00:00:00-05:00,0.10645260549388097,0.10645260549388097,0.1060233861207962,0.1060233861207962,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,0.10430646898174262,0.10430646898174262,0.10387726128101349,0.10387726128101349,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,0.1094570904970169,0.10988630976154169,0.1094570904970169,0.1094570904970169,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.10945708396818098,0.10945708396818098,0.10859865695238113,0.10859865695238113,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.10516497386471411,0.10516497386471411,0.10473575443029404,0.10473575443029404,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.10516492277383804,0.10559414199973624,0.10516492277383804,0.10516492277383804,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10731106251478195,0.10816948994508929,0.10731106251478195,0.10731106251478195,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.10688180355415873,0.10688180355415873,0.1064525842666626,0.1064525842666626,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.1128908321261406,0.1133200514303477,0.1128908321261406,0.1128908321261406,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.10988630976154169,0.10988630976154169,0.1094570904970169,0.1094570904970169,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.1116032525897026,0.11246168025075781,0.1116032525897026,0.1116032525897026,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.1128908321261406,0.1137492707345548,0.1128908321261406,0.1128908321261406,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.1128908309281848,0.11332005022783719,0.11246161162853241,0.11246161162853241,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.1111739862720421,0.1111739862720421,0.11074476689100266,0.11074476689100266,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11074473807126071,0.11074473807126071,0.10988631099462509,0.10988631099462509,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10688180355415873,0.10688180355415873,0.1064525842666626,0.1064525842666626,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10301883389771323,0.10301883389771323,0.10258961468935013,0.10258961468935013,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09786748642821508,0.09786748642821508,0.09700904786586761,0.09700904786586761,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09185849196988498,0.09185849196988498,0.09142927825450897,0.09142927825450897,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09486299008131027,0.09529220370248347,0.09486299008131027,0.09486299008131027,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09829669445753098,0.09872590222752682,0.09829669445753098,0.09829669445753098,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09829669445753098,0.09915512145956855,0.09829669445753098,0.09829669445753098,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09872593730688095,0.09915515669143314,0.09872593730688095,0.09872593730688095,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09443375395882883,0.09443375395882883,0.09357532113790512,0.09357532113790512,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09357532113790512,0.09400454041387873,0.09357532113790512,0.09357532113790512,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.09100002847987974,0.09100002847987974,0.09057081490755081,0.09057081490755081,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.09014162369942762,0.09014162369942762,0.08971163630485535,0.08971163630485535,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.08842398931038443,0.08842398931038443,0.08756555616855621,0.08756555616855621,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.08971163630485535,0.09014162369942762,0.08971163630485535,0.08971163630485535,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09357532113790512,0.09443375395882883,0.09357532113790512,0.09357532113790512,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.08842398864879934,0.08842398864879934,0.0879947692155838,0.0879947692155838,22310400,0.0,0.0
1981-02-20 00:00:00-05:00,0.08370260038243983,0.08370260038243983,0.08327338099479675,0.08327338099479675,24371200,0.0,0.0
1981-02-23 00:00:00-05:00,0.08456102758646011,0.08499024697354883,0.08456102758646011,0.08456102758646011,14112000,0.0,0.0
1981-02-24 00:00:00-05:00,0.08241491682324248,0.08241491682324248,0.08155648410320282,0.08155648410320282,16979200,0.0,0.0
1981-02-25 00:00:00-05:00,0.08670710027217865,0.08713631386494138,0.08670710027217865,0.08670710027217865,19488000,0.0,0.0
1981-02-26 00:00:00-05:00,0.0879947692155838,0.08842398864879934,0.0879947692155838,0.0879947692155838,10841600,0.0,0.0
1981-02-27 00:00:00-05:00,0.09100005030632019,0.09185848338789787,0.09100005030632019,0.09100005030632019,14761600,0.0,0.0
1981-03-02 00:00:00-05:00,0.09142927825450897,0.09185849196988498,0.09142927825450897,0.09142927825450897,11760000,0.0,0.0
1981-03-03 00:00:00-05:00,0.09057083616578099,0.09057083616578099,0.09014161676168442,0.09014161676168442,16172800,0.0,0.0
1981-03-04 00:00:00-05:00,0.08971164445350023,0.08971164445350023,0.08928243070840836,0.08928243070840836,13708800,0.0,0.0
1981-03-05 00:00:00-05:00,0.08928240722226835,0.08928240722226835,0.08885318785905838,0.08885318785905838,5376000,0.0,0.0
1981-03-06 00:00:00-05:00,0.08885320235098926,0.08885320235098926,0.0879947692155838,0.0879947692155838,11603200,0.0,0.0
1981-03-09 00:00:00-05:00,0.0815565145130462,0.0815565145130462,0.08112730085849762,0.08112730085849762,15321600,0.0,0.0
1981-03-10 00:00:00-05:00,0.07769276993683705,0.07769276993683705,0.07726355642080307,0.07726355642080307,28380800,0.0,0.0
1981-03-11 00:00:00-05:00,0.07511747554752754,0.07511747554752754,0.07425904273986816,0.07425904273986816,29859200,0.0,0.0
1981-03-12 00:00:00-05:00,0.07726355642080307,0.07769276993683705,0.07726355642080307,0.07726355642080307,59248000,0.0,0.0
1981-03-13 00:00:00-05:00,0.0768343738499858,0.0768343738499858,0.07640516012907028,0.07640516012907028,231302400,0.0,0.0
1981-03-16 00:00:00-05:00,0.07941041141748428,0.08026884420507471,0.07941041141748428,0.07941041141748428,37228800,0.0,0.0
1981-03-17 00:00:00-05:00,0.08327338099479675,0.0841318140390579,0.08327338099479675,0.08327338099479675,43747200,0.0,0.0
1981-03-18 00:00:00-05:00,0.088423952460289,0.08928238524437106,0.088423952460289,0.088423952460289,36937600,0.0,0.0
1981-03-19 00:00:00-05:00,0.08799476987395749,0.08799476987395749,0.08756555616855621,0.08756555616855621,37811200,0.0,0.0
1981-03-20 00:00:00-05:00,0.088423952460289,0.08928238524437106,0.088423952460289,0.088423952460289,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.09185845404863358,0.09271688685603087,0.09185845404863358,0.09185845404863358,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.09185849196988498,0.09185849196988498,0.09142927825450897,0.09142927825450897,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.09057084313655903,0.09057084313655903,0.08971163630485535,0.08971163630485535,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.08842398864879934,0.08842398864879934,0.0879947692155838,0.0879947692155838,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08541944676932597,0.08541944676932597,0.0849902331829071,0.0849902331829071,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.0849902331829071,0.08584866608676893,0.0849902331829071,0.0849902331829071,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.08499027769520749,0.08499027769520749,0.08413184434175491,0.08413184434175491,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.08370260038243983,0.08370260038243983,0.08327338099479675,0.08327338099479675,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.09057081490755081,0.09100002847987974,0.09057081490755081,0.09057081490755081,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.09100005030632019,0.09142926971262166,0.09100005030632019,0.09100005030632019,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.08971164445350023,0.08971164445350023,0.08928243070840836,0.08928243070840836,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.08885316598681839,0.08885316598681839,0.088423952460289,0.088423952460289,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.09271690249443054,0.09357533544661824,0.09271690249443054,0.09271690249443054,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.09443379193544388,0.0948630113840284,0.09443379193544388,0.09443379193544388,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09572145342826843,0.09615066718563639,0.09572145342826843,0.09572145342826843,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09572145342826843,0.09615066718563639,0.09572145342826843,0.09572145342826843,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09572145342826843,0.09615066718563639,0.09572145342826843,0.09572145342826843,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.09142926971262166,0.09142926971262166,0.09100005030632019,0.09100005030632019,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08627789529282723,0.08627789529282723,0.08584868162870407,0.08584868162870407,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.088423952460289,0.08885316598681839,0.088423952460289,0.088423952460289,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.09443379193544388,0.0948630113840284,0.09443379193544388,0.09443379193544388,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09786751866340637,0.09829673808595459,0.09786751866340637,0.09786751866340637,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.1004428043961525,0.100872023785034,0.1004428043961525,0.1004428043961525,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10044279811353572,0.10044279811353572,0.09958437085151672,0.09958437085151672,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.09915515669143314,0.09915515669143314,0.09872593730688095,0.09872593730688095,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.09743826714704135,0.09743826714704135,0.09700904786586761,0.09700904786586761,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09615066718563639,0.09615066718563639,0.09572145342826843,0.09572145342826843,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.0974382683634758,0.09829670693654013,0.0974382683634758,0.0974382683634758,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.0974382683634758,0.09829670693654013,0.0974382683634758,0.0974382683634758,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.09743826714704135,0.09743826714704135,0.09700904786586761,0.09700904786586761,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.09700908003319098,0.09700908003319098,0.09657987207174301,0.09657987207174301,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09443377015523936,0.09443377015523936,0.0940045565366745,0.0940045565366745,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.09529218822717667,0.09572140750966984,0.09529218822717667,0.09529218822717667,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09615063667297363,0.0965798560251585,0.09615063667297363,0.09615063667297363,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09443377015523936,0.09443377015523936,0.0940045565366745,0.0940045565366745,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.0940045565366745,0.09529220312339359,0.0940045565366745,0.0940045565366745,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.09400454041387873,0.09486297323480246,0.09357532113790512,0.09357532113790512,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09314612992471638,0.09314612992471638,0.09228769689798355,0.09228769689798355,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.09443379193544388,0.0957214445501716,0.09443379193544388,0.09443379193544388,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09615063667297363,0.09700906391529429,0.09615063667297363,0.09615063667297363,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.0948630113840284,0.0948630113840284,0.09443379193544388,0.09443379193544388,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.0974382683634758,0.09829670693654013,0.0974382683634758,0.0974382683634758,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.10301882773637772,0.10344804691907014,0.10301882773637772,0.10301882773637772,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10774028301239014,0.10859872200445235,0.10774028301239014,0.10774028301239014,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.10774027049890983,0.10774027049890983,0.10731106251478195,0.10731106251478195,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.11332007497549057,0.11374929436887898,0.11332007497549057,0.11332007497549057,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.11332007497549057,0.11374929436887898,0.11332007497549057,0.11332007497549057,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11374925822019577,0.11417924543429998,0.11374925822019577,0.11374925822019577,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11374925822019577,0.11417924543429998,0.11374925822019577,0.11374925822019577,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10859870056956962,0.10859870056956962,0.10816948115825653,0.10816948115825653,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10816948115825653,0.10902790851883203,0.10816948115825653,0.10816948115825653,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.11031554639339447,0.11074475426344407,0.11031554639339447,0.11031554639339447,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.10902786472925802,0.10902786472925802,0.10859865695238113,0.10859865695238113,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10516497386471411,0.10516497386471411,0.10473575443029404,0.10473575443029404,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10688183456659317,0.10731105397863,0.10688183456659317,0.10688183456659317,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10816948115825653,0.10945712793014511,0.10816948115825653,0.10816948115825653,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.1128908321261406,0.1133200514303477,0.1128908321261406,0.1128908321261406,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11203247215125754,0.11203247215125754,0.1116032525897026,0.1116032525897026,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.11160316937723251,0.11160316937723251,0.11117395013570784,0.11117395013570786,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.10945708925907913,0.10945708925907913,0.10902786999940872,0.10902786999940872,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.10774027049890983,0.10774027049890983,0.10731106251478195,0.10731106251478195,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10731105397863,0.10774026192861616,0.10688183456659317,0.10688183456659317,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.10430646898174262,0.10430646898174262,0.10387726128101349,0.10387726128101349,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.10044279925398304,0.10044279925398304,0.10001359134912491,0.10001359134912491,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10173042863607407,0.10258962362260315,0.10173042863607407,0.10173042863607407,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.10001358906814561,0.10001358906814561,0.09915515035390854,0.09915515035390854,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10130126029253006,0.10173047975394416,0.10130126029253006,0.10130126029253006,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.10087201862089065,0.10087201862089065,0.10001359134912491,0.10001359134912491,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.09743829945668994,0.09743829945668994,0.09657987207174301,0.09657987207174301,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.08971164445350023,0.08971164445350023,0.08928243070840836,0.08928243070840836,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08885316598681839,0.08885316598681839,0.088423952460289,0.088423952460289,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.088423952460289,0.08885316598681839,0.088423952460289,0.088423952460289,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08627788665383193,0.08627788665383193,0.08541945368051529,0.08541945368051529,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.08627787232398987,0.08713630515472989,0.08627787232398987,0.08627787232398987,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.08971163630485535,0.09014162369942762,0.08971163630485535,0.08971163630485535,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.08327337411836362,0.08327337411836362,0.08284416049718857,0.08284416049718857,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.0768343738499858,0.0768343738499858,0.07640516012907028,0.07640516012907028,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07812275737524033,0.07855197662358443,0.07812275737524033,0.07812275737524033,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.08155648410320282,0.08241491682324248,0.08155648410320282,0.08155648410320282,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08370259404182434,0.08413180766592873,0.08370259404182434,0.08370259404182434,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.08584868162870407,0.0867071146879755,0.08584868162870407,0.08584868162870407,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08885318785905838,0.08928240722226835,0.08885318785905838,0.08885318785905838,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.08327337411836362,0.08327337411836362,0.08284416049718857,0.08284416049718857,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.08284415934581467,0.08284415934581467,0.08241493999958038,0.08241493999958038,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.07855199851278923,0.07855199851278923,0.07769279181957245,0.07769279181957245,22668800,0.0,0.0
