Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-01-22 00:00:00-05:00,0.04012248199156664,0.04477944039884317,0.03558474601052614,0.03761517256498337,2714688000,0.0,0.0
1999-01-25 00:00:00-05:00,0.04060027786934744,0.04203276430179699,0.03761516699836887,0.04155588150024414,510480000,0.0,0.0
1999-01-26 00:00:00-05:00,0.04203276193217376,0.04286914310732647,0.037734383863253326,0.03833140805363655,343200000,0.0,0.0
1999-01-27 00:00:00-05:00,0.03845063648470403,0.03940624029647718,0.03630099083165836,0.03821219503879547,244368000,0.0,0.0
1999-01-28 00:00:00-05:00,0.038212177499184,0.0384506188356466,0.03785359818904628,0.03809203952550888,227520000,0.0,0.0
1999-01-29 00:00:00-05:00,0.03809205690385214,0.03821219493233658,0.03630099073052406,0.03630099073052406,244032000,0.0,0.0
1999-02-01 00:00:00-05:00,0.036300972870111,0.037256572792648705,0.036300972870111,0.03701813146471977,154704000,0.0,0.0
1999-02-02 00:00:00-05:00,0.03630098775172909,0.03725658806601589,0.03307743172691179,0.034152254462242126,264096000,0.0,0.0
1999-02-03 00:00:00-05:00,0.03367445207583682,0.03534629548566532,0.033435091664154946,0.03486849367618561,75120000,0.0,0.0
1999-02-04 00:00:00-05:00,0.0353463026188617,0.037734393134314044,0.034868500712957336,0.03677879273891449,181920000,0.0,0.0
1999-02-05 00:00:00-05:00,0.03737580793777788,0.0382121891903832,0.036421123286189586,0.03785360977053642,136848000,0.0,0.0
1999-02-08 00:00:00-05:00,0.03809205334285675,0.03821219136011021,0.03654034435749054,0.03654034435749054,154080000,0.0,0.0
1999-02-09 00:00:00-05:00,0.03725658354194848,0.03749502835508119,0.034629136524990896,0.03510693833231926,86976000,0.0,0.0
1999-02-10 00:00:00-05:00,0.03510694076411962,0.03606254102856074,0.034152252680804615,0.03474927693605423,148224000,0.0,0.0
1999-02-11 00:00:00-05:00,0.0348684971745822,0.0391668758633929,0.0348684971745822,0.037734389305114746,132240000,0.0,0.0
1999-02-12 00:00:00-05:00,0.038212198409076706,0.040122487187039285,0.038212198409076706,0.0398840457201004,109728000,0.0,0.0
1999-02-16 00:00:00-05:00,0.040600277283628215,0.04227212410663083,0.03606253862317572,0.04012247547507286,211008000,0.0,0.0
1999-02-17 00:00:00-05:00,0.03916687151464878,0.039644673319016006,0.03725658331105405,0.0379728265106678,67728000,0.0,0.0
